market,year,pair,health_class,primary_blocker,next_action,raw_parquet_present,causal_parquet_present,ohlcv_1m_dbn_present,definition_dbn_present,statistics_dbn_present,status_dbn_present,ohlcv_1m_dbn_count,definition_dbn_count,statistics_dbn_count,status_dbn_count,raw_audit_status,raw_rows,raw_failure_summary,source_reference_count,missing_source_file_count,source_hash_mismatch_count,status_archive_present,status_missing_rows,status_stale_rows,statistics_archive_present,statistics_missing_rows,statistics_stale_rows,phase2_readiness_path,phase2_readiness_status,phase2_blocker_count,phase2_failure_count,phase2_top_blocker,phase2_status_missing_rows,phase2_status_stale_rows,phase2_statistics_missing_rows,phase2_statistics_stale_rows,phase2_roll_backsteps,phase2_synthetic_rows_pct,phase2_output_rows,latest_phase2_decision,decision_conflict,manifest_issue_summary,evidence_paths
ZS,2014,ZS:2014,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,208207,,8,0,0,1,145966,145966,1,2,2,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2015,ZS:2015,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,207083,,8,0,0,1,186238,186238,1,3,3,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2016,ZS:2016,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,215636,,8,0,0,1,0,0,1,3,3,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2017,ZS:2017,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,218610,,8,0,0,1,0,0,1,2,2,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2018,ZS:2018,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,223668,,8,0,0,1,0,0,1,2,2,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2019,ZS:2019,OK_SOURCE_PRESENT,,No row-specific source action before normal bounded validation.,True,True,True,True,True,True,1,1,1,1,PASS,211193,,8,0,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2020,ZS:2020,OK_SOURCE_PRESENT,,No row-specific source action before normal bounded validation.,True,True,True,True,True,True,1,1,1,1,PASS,234627,,8,0,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2021,ZS:2021,OK_SOURCE_PRESENT,,No row-specific source action before normal bounded validation.,True,True,True,True,True,True,1,1,1,1,PASS,245785,,8,0,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2022,ZS:2022,OK_SOURCE_PRESENT,,No row-specific source action before normal bounded validation.,True,True,True,True,True,True,1,1,1,1,PASS,243037,,8,0,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2023,ZS:2023,OK_SOURCE_PRESENT,,No row-specific source action before normal bounded validation.,True,True,True,True,True,True,1,1,1,1,PASS,238574,,8,0,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2024,ZS:2024,OK_SOURCE_PRESENT,,No row-specific source action before normal bounded validation.,True,True,True,True,True,True,1,1,1,1,PASS,234475,,8,0,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2025,ZS:2025,OK_SOURCE_PRESENT,,No row-specific source action before normal bounded validation.,True,True,True,True,True,True,1,1,1,1,PASS,225513,,8,0,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZS,2026,ZS:2026,OK_SOURCE_PRESENT,,No row-specific source action before normal bounded validation.,True,True,True,True,True,True,1,1,1,1,PASS,103223,,8,0,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
ZL,2011,ZL:2011,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,166993,,8,0,0,1,151862,151862,1,2,2,reports/phase_restart/zl_2011_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=1,151862,151862,2,2,1,34.808849,256159,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2011_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2012,ZL:2012,EXCLUDED_FROM_PHASE2,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,Keep excluded unless a separate explicit policy exception or source recovery is approved; stop before Phase 2 build.,True,False,True,True,True,False,1,1,1,0,PASS,216029,,7,0,0,0,216029,216029,1,314,314,reports/phase_restart/zl_2012_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=25.533946 max_gap_minutes=41,216029,216029,314,314,0,25.533946,290104,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,False,data/dbn/status:missing_pair:expected_missing | data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2012_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2013,ZL:2013,EXCLUDED_FROM_PHASE2,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,Keep excluded unless a separate explicit policy exception or source recovery is approved; stop before Phase 2 build.,True,False,True,True,True,False,1,1,1,0,PASS,200535,,7,0,0,0,200535,200535,1,6,6,reports/phase_restart/zl_2013_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=1,200535,200535,6,6,1,29.084949,282782,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,False,data/dbn/status:missing_pair:expected_missing | data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2013_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2014,ZL:2014,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,187524,,8,0,0,1,142399,142399,1,2,2,reports/phase_restart/zl_2014_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=1,142399,142399,2,2,1,30.415745,269492,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2014_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2015,ZL:2015,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,193802,,8,0,0,1,174466,174466,1,2,2,reports/phase_restart/zl_2015_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=29.447784 max_gap_minutes=46,174466,174466,2,2,0,29.447784,274693,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2015_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2016,ZL:2016,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,204252,,8,0,0,1,0,0,1,1,1,reports/phase_restart/zl_2016_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=25.843309 max_gap_minutes=46,0,0,1,1,0,25.843309,275433,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2016_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2017,ZL:2017,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,204853,,8,0,0,1,0,0,1,4,4,reports/phase_restart/zl_2017_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=25.000183 max_gap_minutes=99,0,0,4,4,0,25.000183,273138,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2017_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2018,ZL:2018,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,192982,,8,0,0,1,0,0,1,2,2,reports/phase_restart/zl_2018_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=1,0,0,2,2,1,29.474923,273636,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2018_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2019,ZL:2019,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,197664,,8,0,0,1,0,0,1,0,0,reports/phase_restart/zl_2019_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=1,0,0,0,0,1,27.63457,273147,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2019_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2020,ZL:2020,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,238335,,8,0,0,1,0,0,1,0,0,reports/phase_restart/zl_2020_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=13.174231 max_gap_minutes=109,0,0,0,0,0,13.174231,274498,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2020_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2021,ZL:2021,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,237368,,8,0,0,1,0,0,1,0,0,reports/phase_restart/zl_2021_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=3,0,0,0,0,3,13.84258,275505,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2021_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2022,ZL:2022,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,220438,,8,0,0,1,0,0,1,0,0,reports/phase_restart/zl_2022_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=1,0,0,0,0,1,19.429083,273595,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2022_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2023,ZL:2023,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,219695,,8,0,0,1,0,0,1,0,0,reports/phase_restart/zl_2023_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=19.136132 max_gap_minutes=46,0,0,0,0,0,19.136132,271685,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2023_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2024,ZL:2024,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,227347,,8,0,0,1,0,0,1,1,1,reports/phase_restart/zl_2024_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=2,0,0,1,1,2,16.969066,273810,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2024_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2025,ZL:2025,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,227587,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/zl_2025_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=16.773509 max_gap_minutes=46,0,0,0,0,0,16.773509,273455,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2025_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZL,2026,ZL:2026,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,107919,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/zl_2026_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=11.823678 max_gap_minutes=46,0,0,0,0,0,11.823678,122390,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zl_2026_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZM,2011,ZM:2011,EXCLUDED_FROM_PHASE2,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,Keep excluded unless a separate explicit policy exception or source recovery is approved; stop before Phase 2 build.,True,False,True,True,True,False,1,1,1,0,PASS,136632,,7,0,0,0,136632,136632,1,21,21,reports/phase_restart/zm_2011_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=46.647299 max_gap_minutes=80,136632,136632,21,21,0,46.647299,256092,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,False,data/dbn/status:missing_pair:expected_missing | data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zm_2011_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZM,2012,ZM:2012,EXCLUDED_FROM_PHASE2,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,Keep excluded unless a separate explicit policy exception or source recovery is approved; stop before Phase 2 build.,True,False,True,True,True,False,1,1,1,0,PASS,189710,,7,0,0,0,189710,189710,1,32,32,reports/phase_restart/zm_2012_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=34.603054 max_gap_minutes=53,189710,189710,32,32,0,34.603054,290090,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,False,data/dbn/status:missing_pair:expected_missing | data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zm_2012_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZM,2013,ZM:2013,EXCLUDED_FROM_PHASE2,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,Keep excluded unless a separate explicit policy exception or source recovery is approved; stop before Phase 2 build.,True,False,True,True,True,False,1,1,1,0,PASS,190497,,7,0,0,0,190497,190497,1,4,4,reports/phase_restart/zm_2013_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=2,190497,190497,4,4,2,32.633965,282779,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,False,data/dbn/status:missing_pair:expected_missing | data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zm_2013_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZM,2014,ZM:2014,EXCLUDED_FROM_PHASE2,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,Keep excluded unless a separate explicit policy exception or source recovery is approved; stop before Phase 2 build.,True,False,True,True,True,False,1,1,1,0,PASS,178340,,7,0,0,0,178340,178340,1,2,2,reports/phase_restart/zm_2014_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=33.824621 max_gap_minutes=71,178340,178340,2,2,0,33.824621,269496,DEFERRED_EXCLUDED_FROM_PHASE2_BUILD,False,data/dbn/status:missing_pair:expected_missing | data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zm_2014_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZM,2015,ZM:2015,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,180427,,8,0,0,1,163558,163558,1,2,2,reports/phase_restart/zm_2015_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=2,163558,163558,2,2,2,34.317812,274697,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zm_2015_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZM,2016,ZM:2016,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,184489,,8,0,0,1,0,0,1,2,2,reports/phase_restart/zm_2016_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=33.018313 max_gap_minutes=75,0,0,2,2,0,33.018313,275432,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zm_2016_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZM,2017,ZM:2017,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,184718,,8,0,0,1,0,0,1,3,3,reports/phase_restart/zm_2017_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=32.373895 max_gap_minutes=115,0,0,3,3,0,32.373895,273146,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zm_2017_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZM,2018,ZM:2018,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,188897,,8,0,0,1,0,0,1,2,2,reports/phase_restart/zm_2018_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=1,0,0,2,2,1,31.000815,273767,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zm_2018_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZM,2019,ZM:2019,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,174022,,8,0,0,1,0,0,1,0,0,reports/phase_restart/zm_2019_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=2,0,0,0,0,2,36.214088,272822,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/zm_2019_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
